Date UTC,Tube #,CTD cast,Niskin,depth,comments.sampling,drop.sample,field.negative.type,extraction,comments.extraction,qubit.ng.ul,water.filtered.L,elution (ul),Zymo columns
8/12/19,1673,80-2,2,174,,30EtOH,,10/7/20,dark pellet,,2.5,100,
8/12/19,1674,80-2,3,150,,30EtOH,,10/7/20,dark pellet,,2.5,100,
8/12/19,1675,80-2,4,150,,30EtOH,,10/7/20,dark pellet,,2.5,100,
8/12/19,1676,80-2,5,100,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1677,80-2,6,100,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1678,80-2,7,50,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1679,80-2,8,50,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1680,80-3,sfc,sfc,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1681,80-3,sfc,sfc,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1682,80-3,1,500,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1683,80-3,2,500,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1684,80-3,3,300,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1685,80-3,4,300,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1686,80-3,5,150,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1687,80-3,6,150,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1688,80-3,7,100,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1689,80-3,8,100,,30EtOH,,10/7/20,,,2.5,100,
8/12/19,1690,80-3,9,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/12/19,1691,80-3,10,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1692,-,-,-,Lab DI water,30EtOH,Lab.DI,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2,100,
8/13/19,1693,-,-,-,Evap DI water,30EtOH,Evap.DI,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1694,78-MT506,sfc,sfc,,30EtOH,,10/8/20,,,2.5,100,
8/13/19,1695,78-MT506,sfc,sfc,,30EtOH,,10/8/20,,,2.5,100,
8/13/19,1696,78-MT506,1,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1697,78-MT506,2,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1698,78-MT506,3,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1699,78-MT506,4,300,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/13/19,1700,78-MT506,5,150,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/13/19,1701,78-MT506,6,150,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/13/19,1702,78-MT506,7,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1703,78-MT506,8,100,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/13/19,1704,78-MT506,9,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1705,78-MT506,10,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/13/19,1706,77-MT505,sfc,sfc,,30EtOH,,10/8/20,"Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1707,77-MT505,sfc,sfc,,30EtOH,,10/8/20,,,2.5,100,
8/13/19,1708,77-MT505,2,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1709,77-MT505,3,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1710,77-MT505,4,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1711,77-MT505,5,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1712,77-MT505,6,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1713,77-MT505,7,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1714,77-MT505,8,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1715,77-MT505,9,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1716,77-MT505,10,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/13/19,1717,77-MT505,12,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/14/19,1718,-,-,-,Evap DI water,,Evap.DI,11/12/19,,0,2.5,100,
8/14/19,1719,81-1,sfc,sfc,Very slow filtration for all samples from this station. Filters were colored,,,11/12/19,big pellet,320,2.5,100,
8/14/19,1720,81-1,sfc,sfc,,,,11/12/19,big pellet,380,2.5,100,
8/14/19,1721,81-1,1,48,,,,11/12/19,big pellet,215,2.5,100,
8/14/19,1722,81-1,2,48,,,,11/12/19,,36,2.5,100,
8/14/19,1723,81-1,3,25,,,,11/12/19,big pellet,364,2.5,100,
8/14/19,1724,81-1,4,25,,,,11/12/19,big pellet,110,2.5,100,
8/14/19,1725,81-1,5,3,,,,11/12/19,big pellet,474,2.5,100,
8/14/19,1726,81-1,6,3,,,,11/12/19,big pellet,400,2.5,100,
8/14/19,1727,81-2,sfc,,,30EtOH,,10/8/20,,,2.5,100,
8/14/19,1728,81-2,sfc,,,30EtOH,,10/8/20,,,2.5,100,
8/14/19,1729,81-2,1,145,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1730,81-2,2,145,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1731,81-2,3,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1732,81-2,4,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1733,81-2,5,50,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/14/19,1734,81-2,6,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1735,81-3,sfc,,,30EtOH,,10/8/20,,,2.5,100,
8/14/19,1736,81-3,sfc,,,30EtOH,,10/8/20,"Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1737,81-3,1,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1738,81-3,2,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1739,81-3,3,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1740,81-3,4,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1741,81-3,5,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1742,81-3,6,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1743,81-3,7,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1744,81-3,8,50,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1745,81-5,sfc,sfc,,,,11/12/19,big pellet,360,2.5,100,
8/14/19,1746,81-5,sfc,sfc,,,,11/12/19,big pellet,138,2.5,100,
8/14/19,1747,81-5,1,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1748,81-5,2,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1749,81-5,3,300,,30EtOH,,10/8/20,Non vis pellet,,2.5,100,
8/14/19,1750,81-5,4,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1751,81-5,5,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1752,81-5,6,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1753,81-5,7,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1754,81-5,8,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1755,81-5,9,50,,,,11/12/19,Non vis pellet,68,2.5,100,
8/14/19,1756,81-5,10,50,,,,11/12/19,Non vis pellet,58,2.5,100,
8/14/19,1757,81-7,sfc,sfc,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1758,81-7,sfc,sfc,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1759,81-7,1,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1760,81-7,2,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1761,81-7,3,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1762,81-7,4,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1763,81-7,5,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1764,81-7,6,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1765,81-7,7,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1766,81-7,8,100,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1767,81-7,9,50,,30EtOH,,10/8/20,"Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1768,81-7,10,50,,30EtOH,,10/8/20,"Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1769,81-9,sfc,sfc,,,,11/12/19,,212,2.5,100,
8/14/19,1770,81-9,sfc,sfc,,,,11/12/19,,187,2.5,100,
8/14/19,1771,81-9,1,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1772,81-9,2,500,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1773,81-9,3,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1774,81-9,4,300,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1775,81-9,5,150,,30EtOH,,10/8/20,"Non vis pellet. Part of the batch that did not dry completely on 10/9/2020, it was frozen as is, and continued to dry on 10/13/2020.",,2.5,100,
8/14/19,1776,81-9,6,150,,,,10/14/20,,,2.5,100,
8/14/19,1777,81-9,7,100,,,,10/14/20,,,2.5,100,
8/14/19,1778,81-9,8,100,,,,10/14/20,,,2.5,100,
8/14/19,1779,81-9,9,50,,,,11/12/19,,104,2.5,100,
8/14/19,1780,81-9,10,50,,,,11/12/19,,116,2.5,100,
8/15/19,1781,-,-,-,Evap DI water,,Evap.DI,10/14/20,,,2.5,100,
8/15/19,1782,83-10,sfc,sfc,,,,10/14/20,,,2.5,100,
8/15/19,1783,83-10,sfc,sfc,,,,10/14/20,,,2.5,100,
8/15/19,1784,83-10,1,500,,,,10/14/20,,,2.5,100,
8/15/19,1785,83-10,2,500,,,,10/14/20,,,2.5,100,
8/15/19,1786,83-10,3,300,,,,10/14/20,,,2.5,100,
8/15/19,1787,83-10,4,300,,,,10/14/20,,,2.5,100,
8/15/19,1788,83-10,5,150,,,,10/14/20,,,2.5,100,
8/15/19,1789,83-10,6,150,,,,10/14/20,,,2.5,100,
8/15/19,1790,83-10,7,100,,,,10/14/20,,,2.5,100,
8/15/19,1791,83-10,8,100,,,,10/14/20,,,2.5,100,
8/15/19,1792,83-10,9,50,,,,10/14/20,,,2.5,100,
8/15/19,1793,83-10,10,50,,,,10/14/20,,,2.5,100,
8/15/19,1794,83-9,sfc,sfc,,,,10/14/20,,,2.5,100,
8/15/19,1795,83-9,sfc,sfc,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1796,83-9,1,500,,,,10/14/20,,,2.5,100,
8/15/19,1797,83-9,2,500,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1798,83-9,3,300,,,,10/14/20,,,2.5,100,
8/15/19,1799,83-9,4,300,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1800,83-9,5,150,,,,10/14/20,,,2.5,100,
8/15/19,1801,83-9,6,150,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1802,83-9,7,100,,,,10/14/20,,,2.5,100,
8/15/19,1803,83-9,8,100,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1804,83-9,9,50,,,,10/14/20,,,2.5,100,
8/15/19,1805,83-9,10,50,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1806,83-8,sfc,sfc,,,,10/14/20,,,2.5,100,
8/15/19,1807,83-8,sfc,sfc,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1808,83-8,1,500,,,,10/14/20,,,2.5,100,
8/15/19,1809,83-8,2,500,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1810,83-8,3,300,,,,10/14/20,,,2.5,100,
8/15/19,1811,83-8,4,300,,,,10/14/20,,14.3,2.5,100,
8/15/19,1812,83-8,5,150,,,,10/14/20,,,2.5,100,
8/15/19,1813,83-8,6,150,,,,10/14/20,,,2.5,100,
8/15/19,1814,83-8,7,100,,,,10/14/20,,,2.5,100,
8/15/19,1815,83-8,8,100,,,,10/14/20,,1.98,2.5,100,
8/15/19,1816,83-8,9,50,,,,10/14/20,,,2.5,100,
8/15/19,1817,83-8,10,50,,,,10/14/20,,,2.5,100,
8/15/19,1818,83-7,sfc,sfc,,,,10/14/20,,,2.5,100,
8/15/19,1819,83-7,sfc,sfc,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1820,83-7,3,300,,,,10/14/20,,,2.5,100,
8/15/19,1821,83-7,4,300,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1822,83-7,5,150,,,,10/14/20,,,2.5,100,
8/15/19,1823,83-7,6,150,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1824,83-7,7,100,,,,10/14/20,,,2.5,100,
8/15/19,1825,83-7,8,100,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1826,83-7,9,50,,,,10/14/20,,,2.5,100,
8/15/19,1827,83-7,10,50,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1828,83-6,sfc,sfc,,,,10/14/20,,>60,2.5,100,
8/15/19,1829,83-6,sfc,sfc,,30EtOHpaired,,10/14/20,,>60,2.5,100,
8/15/19,1830,83-6,1,150,,,,10/14/20,,,2.5,100,
8/15/19,1831,83-6,2,150,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1832,83-6,3,100,,,,10/14/20,,,2.5,100,
8/15/19,1833,83-6,4,100,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1834,83-6,5,50,,,,10/14/20,,,2.5,100,
8/15/19,1835,83-6,6,50,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1836,83-5,sfc,sfc,,,,10/14/20,,29.5,2.5,100,
8/15/19,1837,83-5,sfc,sfc,,30EtOHpaired,,10/14/20,,>60,2.5,100,
8/15/19,1838,83-5,1,100,,,,10/14/20,,,2.5,100,
8/15/19,1839,83-5,2,100,,30EtOHpaired,,10/14/20,,,2.5,100,
8/15/19,1840,83-5,3,50,,,,10/14/20,,,2.5,100,
8/15/19,1841,83-5,4,50,,30EtOHpaired,,10/14/20,,,2.5,100,
8/16/19,1842,-,-,-,Evap DI water,,Evap.DI,10/14/20,,,2.5,100,
8/16/19,1843,85-15,sfc,sfc,,,,10/14/20,,>60,2.5,100,
8/16/19,1844,85-15,sfc,sfc,,30EtOHpaired,,10/14/20,,>60,2.5,100,
8/16/19,1845,85-15,1,500,,,,10/14/20,,,2.5,100,
8/16/19,1846,85-15,2,500,,30EtOHpaired,,10/14/20,,,2.5,100,
8/16/19,1847,85-15,3,300,,,,10/14/20,,,2.5,100,
8/16/19,1848,85-15,4,300,,30EtOHpaired,,10/14/20,,,2.5,100,
8/16/19,1849,85-15,5,150,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1850,85-15,6,150,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1851,85-15,7,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1852,85-15,8,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1853,85-15,9,50,,,,10/15/20,,,2.5,100,
8/16/19,1854,85-15,10,50,,,,10/15/20,,,2.5,100,
8/16/19,1855,85-14,sfc,sfc,,,,10/15/20,,,2.5,100,
8/16/19,1856,85-14,sfc,sfc,,,,10/15/20,,,2.5,100,
8/16/19,1857,85-14,1,500,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1858,85-14,2,500,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1859,85-14,3,300,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1860,85-14,4,300,Only 1.2 L filtered. Rough seas spilled the rest of it.,,,10/15/20,No vis pellet,,1.2,100,
8/16/19,1861,85-14,5,150,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1862,85-14,6,150,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1863,85-14,7,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1864,85-14,8,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1865,85-14,9,50,,,,10/15/20,,,2.5,100,
8/16/19,1866,85-14,10,50,,,,10/15/20,,,2.5,100,
8/16/19,1867,85-13,sfc,sfc,,,,10/15/20,,,2.5,100,
8/16/19,1868,85-13,sfc,sfc,,,,10/15/20,,,2.5,100,
8/16/19,1869,85-13,1,500,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1870,85-13,2,500,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1871,85-13,3,300,,,,10/15/20,,,2.5,100,
8/16/19,1872,85-13,4,300,,,,10/15/20,,,2.5,100,
8/16/19,1873,85-13,5,150,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1874,85-13,6,150,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1875,85-13,7,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1876,85-13,8,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1877,85-13,9,50,,,,10/15/20,,,2.5,100,
8/16/19,1878,85-13,10,50,,,,10/15/20,,,2.5,100,
8/16/19,1879,85-11,sfc,sfc,,,,10/15/20,,,2.5,100,
8/16/19,1880,85-11,sfc,sfc,,,,10/15/20,,,2.5,100,
8/16/19,1881,85-11,3,300,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1882,85-11,4,300,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1883,85-11,5,150,,,,10/15/20,No vis pellet. Dropped tube on ground after first EtOH pour off.,,2.5,100,
8/16/19,1884,85-11,6,150,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1885,85-11,7,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1886,85-11,8,100,,,,10/15/20,No vis pellet,,2.5,100,
8/16/19,1887,85-11,9,50,,,,10/15/20,,,2.5,100,
8/16/19,1888,85-11,10,50,,,,10/15/20,,,2.5,100,
8/17/19,1889,-,-,-,Evap DI water,,Evap.DI,10/15/20,No vis pellet,,2.5,100,
8/17/19,1890,85-1,1,100,The station was moved slightly to the west because it was in the shallows at Cape Flattery,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1891,85-1,2,100,No surface water for these last few station because were low on supplies,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1892,85-1,3,50,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1893,85-1,4,50,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1894,85-3,1,150,,,,10/15/20,Brown pellet,,2.5,100,
8/17/19,1895,85-3,2,150,,,,10/15/20,Brown pellet,,2.5,100,
8/17/19,1896,85-3,3,100,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1897,85-3,4,100,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1898,85-3,5,50,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1899,85-3,6,50,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1900,85-5,1,150,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1901,85-5,2,150,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1902,85-5,3,100,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1903,85-5,4,100,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1904,85-5,5,50,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1905,85-5,6,50,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1906,85-8,1,100,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1907,85-8,2,100,,,,10/15/20,No vis pellet,,2.5,100,
8/17/19,1908,85-8,3,50,,,,10/15/20,,,2.5,100,
8/17/19,1909,85-8,4,50,,,,10/15/20,,,2.5,100,
8/18/19,1910,-,-,-,Evap DI water,,Evap.DI,9/10/19,,,2.5,100,
8/18/19,1911,85-0,1,120,Samples from 85-0 are to be used for DNA extraction tetss and specificity assays,,,9/10/19,"GPS: 48.398030, -125.473200",0.269,2.5,100,
8/18/19,1912,85-0,2,120,,,,9/10/19,"GPS: 48.398030, -125.473201",0.216,2.5,100,
8/18/19,1913,85-0,3,120,extracted with PCI,,,9/10/19,"GPS: 48.398030, -125.473202",13.8,2.5,100,Yes
8/18/19,1914,85-0,4,120,,,,9/10/19,"GPS: 48.398030, -125.473203",0.301,2.5,100,
8/18/19,1915,85-0,5,120,,,,9/10/19,"GPS: 48.398030, -125.473204",3.12,2.5,100,
8/18/19,1916,85-0,6,120,Had a shrimp swimming in the filter cup that made it through the spigot,,,9/10/19,"GPS: 48.398030, -125.473205",0.284,2.5,100,
8/18/19,1917,85-0,7,120,,,,9/10/19,"GPS: 48.398030, -125.473206",3.56,2.5,100,
8/18/19,1918,85-0,8,120,,,,9/10/19,"GPS: 48.398030, -125.473207",2.65,2.5,100,
8/18/19,1919,85-0,9,120,extracted with PCI,,,9/10/19,"GPS: 48.398030, -125.473208",16.4,2.5,100,Yes
8/18/19,1920,85-0,10,120,,,,9/10/19,"GPS: 48.398030, -125.473209",0.214,2.5,100,
8/18/19,1921,85-0,1,120,,,,9/10/19,"GPS: 48.398030, -125.473210",0.272,2.5,100,
8/18/19,1922,85-0,2,120,,,,9/10/19,"GPS: 48.398030, -125.473211",4.87,2.5,100,
8/18/19,1923,85-0,3,120,extracted with PCI,,,9/10/19,"GPS: 48.398030, -125.473212",14.7,2.5,100,Yes
8/18/19,1924,85-0,4,120,,,,9/10/19,"GPS: 48.398030, -125.473213",0.545,2.5,100,
8/18/19,1925,85-0,5,120,,,,9/10/19,"GPS: 48.398030, -125.473214",0.36,2.5,100,
8/18/19,1926,85-0,6,120,extracted with PCI,,,9/10/19,"GPS: 48.398030, -125.473215",19.6,2.5,100,Yes
8/18/19,1927,85-0,7,120,frozen at -80 C?,,,9/10/19,"GPS: 48.398030, -125.473216",5.24,2.5,100,
8/18/19,1928,85-0,8,120,frozen at -80 C?,,,9/10/19,"GPS: 48.398030, -125.473217",4.23,2.5,100,
8/18/19,1929,85-0,9,120,frozen at -80 C?,,,9/10/19,"GPS: 48.398030, -125.473218",6.1,2.5,100,
